isuid,id,day of week,time of day,size.kb,box,domain,local,digits,name,cappct,special,credit,sucker,porn,chain,username,large text,spampct,category,spam
11,116,Sat,11,11,yes,com,no,0,empty,0.0909090909090909,1,no,no,no,no,no,yes,NA,ord,no
11,117,Sat,11,19,yes,net,no,0,name,0.0909090909090909,0,no,no,no,no,no,no,NA,list,no
11,118,Sat,14,6,yes,edu,no,0,name,0.175438596491228,6,no,no,no,no,no,no,NA,list,no
11,119,Sat,13,13,no,com,no,3,name,0.0806451612903226,7,no,no,no,no,yes,yes,NA,list,yes
11,120,Sun,2,3,no,com,no,0,name,0.138888888888889,1,no,no,no,no,no,yes,NA,list,no
11,121,Sat,20,11,no,com,no,5,name,0.142857142857143,1,no,yes,no,no,no,yes,NA,com,yes
11,122,Sat,23,44,yes,edu,no,0,name,0.242424242424242,5,no,no,no,no,no,no,NA,list,no
11,123,Sun,8,44,yes,uk,no,0,name,0.16,1,no,no,no,no,no,no,NA,list,no
11,124,Sun,12,1,yes,edu,yes,0,name,0.516129032258064,3,no,no,no,no,no,no,NA,list,no
11,125,Sun,17,15,yes,edu,no,0,name,0.175438596491228,6,no,no,no,no,no,no,NA,list,no
11,126,Sun,21,15,yes,edu,no,0,name,0.175438596491228,6,no,no,no,no,no,no,NA,list,no
11,127,Sun,23,3,yes,edu,no,0,name,0.242424242424242,5,no,no,no,no,no,no,NA,list,no
11,128,Mon,2,7,no,com,no,5,single,0.222222222222222,1,no,no,no,no,no,no,NA,com,yes
11,129,Mon,8,44,yes,uk,no,0,name,0.16,1,no,no,no,no,no,no,NA,list,no
11,130,Mon,13,19,yes,edu,no,0,name,0.175438596491228,6,no,no,no,no,no,no,NA,list,no
11,131,Mon,13,49,yes,com,no,0,empty,0.111111111111111,2,no,no,no,no,no,yes,NA,list,no
11,132,Mon,23,14,yes,edu,no,0,name,0.242424242424242,6,no,no,no,no,no,no,NA,list,no
11,133,Tue,6,3,no,com,no,4,single,0.137254901960784,11,yes,no,no,no,no,yes,NA,com,yes
11,134,Tue,8,44,yes,uk,no,0,name,0.16,1,no,no,no,no,no,no,NA,list,no
11,135,Tue,12,45,yes,com,no,0,empty,0.108108108108108,2,no,no,no,no,no,no,NA,list,no
11,136,Tue,17,2,yes,gov,no,0,name,0.153846153846154,0,no,no,no,no,no,no,NA,list,no
11,137,Tue,19,16,yes,edu,no,0,name,0.175438596491228,6,no,no,no,no,no,no,NA,list,no
11,138,Tue,19,5,no,edu,no,0,single,0.378787878787879,9,no,no,no,no,no,no,NA,list,no
11,139,Tue,19,69,no,edu,no,0,single,0.238805970149254,14,no,no,no,no,no,no,NA,list,no
11,140,Tue,19,9,no,edu,no,0,single,0.433333333333333,8,no,no,no,no,no,no,NA,list,no
11,141,Tue,23,4,yes,edu,no,0,name,0.242424242424242,5,no,no,no,no,no,no,NA,list,no
11,142,Tue,21,3,no,edu,no,0,single,0.358490566037736,10,no,no,no,no,no,no,NA,list,no
11,143,Wed,8,2,no,edu,yes,0,name,0.148148148148148,1,no,no,no,no,no,no,NA,list,no
11,144,Wed,7,45,no,com,no,0,name,0.136363636363636,0,no,no,no,no,no,no,NA,list,no
11,145,Wed,8,43,yes,uk,no,0,name,0.16,1,no,no,no,no,no,no,NA,list,no
11,146,Wed,12,7,no,com,no,0,single,0.1,1,no,yes,no,no,no,no,NA,list,no
11,147,Wed,13,52,yes,com,no,0,empty,0.102564102564103,2,no,no,no,no,no,no,NA,list,no
12,1,Wed,22,8,yes,net,no,1,name,0,0,no,no,no,no,no,yes,41,ord,no
12,2,Wed,18,38,yes,edu,yes,0,name,0.210526316,1,no,no,no,no,no,no,NA,list,no
12,3,Wed,17,3,no,edu,yes,0,name,0.142857143,0,no,no,no,no,no,no,NA,list,no
12,4,Wed,10,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
12,5,Wed,9,1,no,edu,yes,0,name,0.206896552,1,no,no,no,no,no,no,NA,list,no
12,6,Wed,8,81,yes,edu,yes,0,name,0.2,1,no,no,no,no,no,no,NA,list,no
12,7,Tue,23,2,no,edu,yes,0,name,0.083333333,1,no,no,no,no,no,no,NA,ord,no
12,8,Tue,18,2,yes,com,no,0,name,0.055555556,0,no,no,no,no,no,no,0,list,no
12,9,Wed,0,3,yes,com,no,2,name,0.285714286,1,no,no,no,no,no,no,13,ord,no
12,10,Tue,15,1,yes,edu,yes,0,name,0.035714286,0,no,no,no,no,no,no,NA,list,no
12,11,Tue,15,29,yes,edu,yes,0,name,0.2,2,no,no,no,no,no,no,NA,list,no
12,12,Tue,14,2,yes,edu,yes,0,name,0.25,1,no,no,no,no,no,no,NA,list,no
12,13,Tue,20,2,yes,com,no,2,name,0.25,0,no,no,no,no,no,no,13,ord,no
12,14,Tue,13,32,yes,edu,yes,0,name,0.1,0,no,no,no,no,no,no,NA,list,no
12,15,Tue,10,2,yes,edu,yes,0,name,0.066666667,1,no,no,no,no,no,no,NA,list,no
12,16,Tue,10,153,yes,edu,yes,0,name,0.159090909,2,no,no,no,no,no,no,NA,list,no
12,17,Tue,9,1,yes,edu,yes,0,name,1,0,no,no,no,no,no,no,NA,list,no
12,18,Tue,7,2,yes,edu,no,0,name,0.125,1,no,no,no,no,no,no,0,ord,no
12,19,Tue,1,62,yes,edu,yes,0,name,0.142857143,1,no,no,no,no,no,no,NA,ord,no
12,20,Mon,17,1,no,edu,yes,0,name,0.315789474,0,no,no,no,no,no,no,NA,list,no
12,21,Mon,14,2,yes,edu,yes,0,name,0.161290323,0,no,no,no,no,no,no,NA,list,no
12,22,Mon,13,4,yes,edu,yes,0,name,0.142857143,0,no,no,no,no,no,yes,NA,list,no
12,23,Mon,13,2,yes,edu,yes,0,name,0.090909091,1,no,no,no,no,no,no,NA,list,no
12,24,Mon,13,1,yes,edu,yes,0,name,0.133333333,1,no,no,no,no,no,no,NA,ord,no
12,25,Mon,11,55,yes,edu,yes,0,name,0.076923077,2,no,no,no,no,no,no,NA,list,no
12,26,Mon,9,239,yes,edu,yes,0,name,0.106382979,1,no,no,no,no,no,no,NA,list,no
12,27,Mon,8,3,yes,edu,yes,0,name,0.208333333,1,no,no,no,no,no,no,NA,list,no
12,28,Mon,8,5,yes,edu,yes,0,name,0.55,0,no,no,no,no,no,no,NA,list,no
12,29,Mon,7,1,yes,edu,yes,0,name,0.28,1,no,no,no,no,no,no,NA,list,no
12,30,Mon,5,3,no,edu,yes,0,name,0.24,1,no,no,no,no,no,no,NA,list,no
12,31,Sun,21,1,no,com,no,0,empty,0.076923077,1,no,no,no,no,no,no,64,com,yes
12,32,Sun,20,3,yes,edu,yes,0,name,0.166666667,0,no,no,no,no,no,no,NA,list,no
12,33,Sat,19,2,yes,net,no,0,name,0.25,0,no,no,no,no,no,no,33,ord,no
12,34,Sat,18,4,no,us,no,0,empty,0.06122449,4,no,no,no,no,no,no,30,com,yes
12,35,Fri,19,52,yes,edu,yes,0,name,0.045454545,1,no,no,no,no,no,no,NA,ord,no
12,36,Fri,17,2,yes,edu,yes,0,name,0.076923077,1,no,no,no,no,no,no,NA,list,no
12,37,Fri,16,1,yes,edu,no,0,name,0.222222222,0,no,no,no,no,no,no,0,ord,no
12,38,Fri,14,8,no,edu,yes,0,name,0.071428571,0,no,no,no,no,no,no,NA,list,no
12,39,Fri,10,1,no,com,no,4,name,0.232142857,5,no,no,no,no,no,yes,66,com,yes
12,40,Fri,12,1,yes,edu,yes,0,name,0.25,0,no,no,no,yes,no,no,NA,list,no
12,41,Fri,9,3,yes,edu,yes,0,name,0.25,0,no,no,no,no,no,no,NA,list,no
12,42,Thu,23,3,yes,com,no,0,name,0.285714286,1,no,no,no,no,no,no,13,ord,no
12,43,Thu,18,1,yes,edu,yes,0,name,0,0,no,no,no,no,no,yes,NA,list,no
12,44,Thu,18,1,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
12,45,Thu,16,1,yes,edu,yes,0,name,0.285714286,0,no,no,no,no,no,no,NA,ord,no
12,46,Thu,16,3,yes,gov,no,0,empty,0.125,0,no,no,no,no,no,no,9,ord,no
12,47,Thu,15,2,no,edu,yes,0,name,0.155555556,1,no,no,no,no,no,no,NA,list,no
12,48,Thu,15,2,yes,edu,yes,0,name,0.166666667,0,no,no,no,no,no,no,NA,list,no
12,49,Thu,12,2,no,edu,yes,0,name,0.162162162,1,no,no,no,no,no,no,NA,list,no
12,50,Thu,12,2,yes,edu,yes,0,name,0.0625,1,no,no,no,no,no,no,NA,ord,no
12,51,Thu,12,1,no,edu,yes,0,name,0.041666667,1,no,no,no,no,no,no,0,ord,no
12,52,Thu,11,6,yes,edu,yes,0,name,0.128205128,3,no,no,no,no,no,no,NA,list,no
12,53,Thu,9,2,yes,com,no,0,name,0.25,1,no,no,no,no,no,no,0,list,no
12,54,Thu,10,3,yes,edu,yes,0,name,0.111111111,3,no,no,no,no,no,no,NA,list,no
12,55,Thu,9,3,yes,edu,yes,0,name,0.19047619,0,no,no,no,no,no,no,NA,list,no
12,56,Thu,6,4,no,edu,yes,0,name,0.0625,3,no,no,no,no,no,no,NA,list,no
12,57,Wed,2,2,no,com,no,0,empty,0.230769231,0,no,no,no,no,no,no,NA,com,no
12,58,Tue,18,5,yes,com,no,0,name,0.083333333,0,no,no,no,no,no,no,NA,ord,no
12,59,Mon,20,4,no,com,no,5,name,0.090909091,2,no,no,no,no,no,no,NA,com,yes
12,60,Sun,4,4,no,net,no,0,name,0,5,no,no,no,no,no,yes,NA,com,yes
12,61,Sun,0,4,no,com,no,0,name,0.016666667,3,no,no,no,no,no,no,NA,com,yes
12,62,Fri,17,18,no,com,no,0,single,0.125,1,no,no,no,no,no,yes,NA,com,no
12,63,Fri,14,4,no,com,no,0,name,0.063492063,3,no,no,no,no,no,no,NA,com,yes
12,64,Sat,17,4,no,com,no,0,name,0.05,1,no,no,no,no,no,no,NA,com,yes
13,1,Thu,6,4,yes,edu,yes,0,name,0.06,3,no,no,no,no,no,no,NA,list,no
13,2,Thu,9,16,no,edu,yes,2,name,0.14,4,no,no,no,no,no,no,NA,list,no
13,3,Thu,9,7,no,com,no,0,single,0.82,1,no,no,no,no,no,no,76,com,yes
13,4,Thu,9,2,yes,edu,yes,0,name,0.25,1,no,no,no,no,no,no,NA,list,no
13,5,Thu,11,2,yes,edu,yes,0,name,0.36,3,no,no,no,no,no,no,NA,ord,no
13,6,Thu,11,6,yes,edu,yes,0,name,0.13,3,no,no,no,no,no,no,NA,list,no
13,7,Thu,11,1,yes,edu,yes,0,name,0.22,1,no,no,no,no,no,no,NA,ord,no
13,8,Thu,12,2,yes,edu,yes,0,name,0.16,1,no,no,no,no,no,no,NA,list,no
13,9,Thu,15,2,yes,edu,yes,5,name,0.17,0,no,no,no,no,no,no,NA,list,no
13,10,Thu,15,2,no,edu,yes,2,name,0.16,1,no,no,no,no,no,no,NA,list,no
13,11,Fri,5,2,no,com,no,3,empty,0.06,3,no,no,no,no,no,no,9,com,yes
13,12,Fri,8,78,yes,com,no,0,name,0.07,4,no,no,no,yes,no,no,32,ord,yes
13,13,Fri,9,1,yes,edu,yes,0,name,0.25,0,no,no,no,no,no,no,NA,list,no
13,14,Fri,12,1,yes,edu,yes,0,name,0.25,0,no,no,no,no,no,no,NA,list,no
13,15,Fri,13,9,no,net,no,0,name,0.65,1,no,no,no,no,no,no,76,com,yes
13,16,Fri,14,1,yes,edu,yes,0,name,0.07,0,no,no,no,no,no,no,NA,list,no
13,17,Fri,17,52,yes,edu,yes,0,name,0.08,1,no,no,no,no,no,no,NA,list,no
13,18,Sat,14,5,no,net,no,0,name,0.07,0,no,no,no,no,no,no,62,com,yes
13,19,Sun,5,2,yes,com,no,0,name,0,0,no,no,no,no,no,no,0,ord,no
13,20,Sun,5,2,yes,com,no,0,name,0.29,0,no,no,no,no,no,no,0,ord,no
13,21,Sun,13,6,no,net,no,0,name,0.05,1,no,no,no,no,no,no,46,com,yes
13,22,Sun,21,3,no,com,no,0,name,0.08,1,no,no,no,no,no,no,64,com,yes
13,23,Mon,5,1,yes,edu,yes,0,name,0.24,1,no,no,no,no,no,no,NA,list,no
13,24,Mon,7,1,yes,edu,yes,0,name,0.28,1,no,no,no,no,no,no,NA,list,no
13,25,Mon,8,5,yes,edu,yes,0,name,0.55,0,no,no,no,no,no,no,NA,list,no
13,26,Mon,9,239,yes,edu,yes,0,name,0.11,1,no,no,no,no,no,no,NA,list,no
13,27,Mon,9,1,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
13,28,Mon,9,3,yes,com,no,0,name,0.2,0,no,no,no,no,no,no,45,ord,no
13,29,Mon,11,55,yes,edu,yes,5,name,0.08,2,no,no,no,no,no,no,NA,list,no
13,30,Mon,13,7,no,net,no,0,single,0.73,1,no,no,no,no,no,no,76,com,yes
13,31,Mon,13,2,yes,edu,yes,0,name,0.09,1,no,no,no,no,no,no,NA,list,no
13,32,Mon,14,2,yes,edu,yes,0,name,0.16,0,no,no,no,no,no,no,NA,list,no
13,33,Mon,17,1,yes,edu,yes,0,name,0.26,0,no,no,no,no,no,no,NA,list,no
13,34,Mon,17,3,yes,edu,no,0,name,0.07,2,no,no,no,no,no,no,40,ord,no
13,35,Tue,9,1,yes,edu,yes,0,name,1,0,no,no,no,no,no,no,NA,list,no
13,36,Tue,9,3,yes,com,no,0,name,0.17,0,no,no,no,no,no,no,45,ord,no
13,37,Tue,10,153,yes,edu,yes,0,name,0.16,2,no,no,no,no,no,no,NA,list,no
13,38,Tue,10,2,yes,edu,yes,0,name,0.07,1,no,no,no,no,no,no,NA,list,no
13,39,Tue,11,4,no,com,no,2,name,0.38,3,no,no,no,no,no,yes,89,com,yes
13,40,Tue,14,2,yes,edu,yes,0,name,0.25,1,no,no,no,no,no,no,NA,list,no
13,41,Tue,15,29,yes,edu,yes,0,name,0.2,2,no,no,no,no,no,no,NA,list,no
13,42,Tue,15,3,no,com,no,0,single,0.72,15,no,no,yes,no,no,no,88,com,yes
13,43,Tue,15,1,yes,edu,yes,0,name,0.04,0,no,no,no,no,no,no,NA,list,no
13,44,Tue,16,9,no,com,no,0,name,0.09,2,no,no,no,no,no,no,76,com,yes
13,45,Tue,18,2,yes,edu,yes,0,name,0.06,0,no,no,no,no,no,no,NA,list,no
13,46,Tue,21,28,no,com,no,0,name,0.09,7,no,no,no,no,no,no,78,com,yes
13,47,Wed,4,6,no,net,no,17,empty,0.22,7,no,no,no,no,no,no,92,com,yes
13,48,Wed,5,3,no,com,no,0,single,0.19,7,no,no,yes,no,no,no,76,com,yes
13,49,Wed,5,3,no,com,no,0,single,0.19,7,no,no,yes,no,no,no,76,com,yes
13,50,Wed,8,81,yes,edu,yes,0,name,0.2,1,no,no,no,no,no,no,NA,list,no
13,51,Wed,8,3,yes,com,no,0,empty,0.17,0,no,no,no,no,no,no,45,ord,no
13,52,Wed,9,1,yes,edu,yes,0,name,0.21,1,no,no,no,no,no,no,NA,list,no
13,53,Wed,9,1,yes,edu,yes,0,name,0.2,0,no,no,no,no,no,no,NA,list,no
13,54,Wed,9,2,no,com,no,0,single,0.31,10,no,no,yes,no,no,no,68,com,yes
13,55,Wed,10,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
13,56,Wed,10,8,no,com,no,7,single,0.1,0,no,no,no,no,yes,no,94,com,yes
13,57,Wed,17,3,no,edu,yes,0,name,0.14,0,no,no,no,no,no,no,NA,list,no
13,58,Wed,18,38,yes,edu,yes,0,name,0.21,1,no,no,no,no,no,no,NA,list,no
13,59,Wed,19,8,yes,net,no,0,name,0.12,3,no,no,no,no,no,no,18,list,no
13,60,Wed,20,8,no,com,no,3,name,0.13,2,no,no,no,no,no,no,69,com,yes
13,61,Wed,21,3,no,edu,yes,0,name,0.25,1,no,no,no,no,no,no,NA,list,no
13,62,Wed,21,20,no,com,no,0,name,0.19,1,no,no,no,no,no,no,52,com,yes
13,63,Wed,21,406,yes,com,no,0,name,0.17,1,no,no,no,no,no,no,44,ord,no
13,64,Wed,22,9,no,com,no,0,name,0.47,2,no,no,no,no,no,no,80,com,yes
14,1,Mon,15,3,no,pin,no,0,empty,0.03,0,no,no,yes,no,no,yes,NA,com,yes
14,2,Mon,18,2,yes,org,no,0,empty,0.077,0,no,no,no,no,no,no,NA,ord,no
14,3,Mon,22,1,no,com,no,0,single,0.05,0,no,no,no,no,no,no,NA,com,yes
14,4,Tue,1,23,no,com,no,0,name,0.18,0,no,no,no,no,no,yes,NA,com,yes
14,5,Tue,20,2,no,com,yes,2,single,0,0,no,no,no,no,no,no,NA,com,yes
14,6,Tue,10,4,no,net,no,0,name,0.13,0,no,no,no,no,no,yes,NA,com,yes
14,7,Tue,23,1,no,com,yes,2,name,0,0,no,no,no,no,no,no,NA,com,yes
14,8,Tue,10,17,no,com,no,0,single,0.04,0,no,no,no,no,yes,yes,NA,com,yes
14,9,Tue,13,2,yes,com,no,0,name,0.2,0,no,no,no,no,no,no,NA,ord,no
14,10,Tue,15,5,yes,net,no,0,name,0.13,0,no,no,no,no,no,no,NA,ord,no
14,11,Tue,16,9,yes,net,no,0,empty,0.16,0,no,no,no,no,no,yes,NA,news,no
14,12,Tue,17,3,yes,com,no,0,name,0.13,0,no,no,no,no,no,no,NA,ord,no
14,13,Tue,20,2,no,com,no,0,empty,0,0,no,no,no,no,no,yes,NA,ord,no
14,14,Tue,23,2,no,com,no,0,empty,0,0,no,no,no,no,no,yes,NA,com,yes
14,15,Tue,21,7,yes,com,no,0,name,0.25,1,no,no,no,no,no,no,NA,ord,no
14,16,Tue,23,19,yes,net,no,0,name,0.08,0,no,no,no,no,no,no,NA,ord,no
14,17,Wed,0,3,no,com,no,0,name,0.05,3,no,no,no,no,no,yes,NA,com,yes
14,18,Wed,8,42,yes,com,no,0,single,0.1,4,no,no,no,no,yes,yes,NA,news,no
14,19,Wed,7,9,yes,net,no,0,empty,0.15,0,no,no,no,no,no,yes,NA,news,no
14,20,Wed,11,4,yes,net,no,0,name,0.06,0,no,no,no,no,no,no,NA,ord,no
14,21,Wed,10,8,no,com,no,0,name,1,0,no,no,no,no,no,yes,NA,com,yes
14,22,Wed,1,22,yes,com,no,0,name,0.24,1,no,no,no,no,no,yes,NA,com,yes
14,23,Thu,1,42,yes,com,no,0,name,0.15,1,no,no,no,no,no,yes,NA,com,yes
14,24,Thu,1,2,no,com,no,0,name,0.08,1,no,no,no,no,no,yes,NA,com,yes
14,25,Thu,6,9,yes,net,no,0,empty,0.15,0,no,no,yes,no,yes,yes,NA,news,no
14,26,Thu,11,9,yes,com,no,0,name,0.16,2,no,no,no,no,no,no,NA,list,no
14,27,Thu,10,2,yes,net,no,0,name,0.25,1,no,no,no,no,no,no,NA,ord,no
14,28,Thu,17,5,yes,com,yes,0,name,0.25,1,no,no,no,no,no,no,NA,ord,no
14,29,Thu,15,6,yes,net,no,0,empty,0.04,1,no,no,no,no,no,yes,NA,news,no
14,30,Thu,16,9,yes,net,no,0,empty,0.15,0,no,no,no,no,no,yes,NA,news,no
14,31,Thu,18,30,no,net,no,0,name,0.13,3,no,no,no,no,no,yes,NA,news,yes
14,32,Thu,19,19,yes,com,no,0,name,0.12,0,no,no,no,no,no,no,NA,list,no
14,33,Thu,21,8,yes,net,no,0,single,0.21,5,no,no,no,no,no,yes,NA,com,yes
14,34,Fri,6,6,no,uk,no,0,name,0.13,0,no,yes,no,no,no,no,NA,com,yes
14,35,Fri,15,4,no,com,no,0,name,0,0,no,no,no,no,yes,no,NA,ord,no
14,36,Fri,4,5,yes,com,no,0,name,0.18,1,no,no,no,no,no,no,NA,list,no
14,37,Fri,6,9,yes,net,no,0,empty,0.15,0,no,no,no,no,no,no,NA,news,no
14,38,Fri,7,42,yes,net,no,0,empty,0.04,1,no,no,no,no,no,no,NA,news,no
14,39,Fri,6,2,no,com,no,0,name,0.13,2,no,no,no,no,no,yes,NA,com,yes
14,40,Fri,12,5,yes,net,no,0,name,0.14,0,no,no,no,no,yes,yes,NA,com,yes
14,41,Fri,1,9,yes,com,no,0,name,0.17,3,no,no,no,no,no,no,NA,ord,no
14,42,Fri,14,5,yes,com,no,0,name,0.29,4,no,no,no,no,no,no,NA,ord,no
14,43,Sun,9,11,yes,com,no,0,name,0.17,2,no,no,no,no,no,no,NA,ord,no
14,44,Sun,17,3,yes,net,no,0,name,0.19,0,no,no,no,no,no,no,NA,ord,no
14,45,Sun,20,4,yes,net,no,0,name,0.02,0,no,no,no,no,no,no,NA,ord,no
14,46,Sun,19,18,yes,com,no,0,name,0.2,2,no,no,no,no,no,no,NA,ord,no
14,47,Mon,19,63,yes,edu,yes,0,name,0.05,1,no,no,no,no,no,no,NA,ord,no
14,48,Sun,16,2,yes,us,no,0,name,0.5,0,no,no,no,no,no,no,NA,ord,no
14,49,Fri,16,2,yes,edu,yes,0,name,0.14,0,no,no,no,no,no,no,NA,ord,no
14,50,Fri,15,4,yes,edu,yes,0,name,0.17,2,no,no,no,no,no,no,NA,ord,no
14,51,Fri,14,2,yes,edu,yes,0,name,0.19,1,no,no,no,no,no,no,NA,ord,no
14,52,Fri,10,1,yes,edu,yes,0,name,0.15,0,no,no,no,no,no,no,NA,ord,no
14,53,Fri,9,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
14,54,Thu,17,35,yes,com,no,0,name,0.13,1,no,no,no,no,no,no,NA,ord,no
14,55,Thu,16,4,yes,edu,yes,0,name,0.31,3,no,no,no,no,no,no,NA,ord,no
14,56,Thu,13,1,yes,edu,yes,0,empty,0.25,0,no,no,no,no,no,no,NA,ord,no
14,57,Thu,11,2,yes,edu,yes,0,name,0.1,0,no,no,no,no,no,no,NA,ord,no
14,58,Thu,17,26,yes,com,no,0,name,0.12,3,no,yes,no,no,no,yes,65,com,yes
14,59,Thu,10,2,yes,edu,yes,0,name,0.14,0,no,no,no,no,no,no,NA,ord,no
14,60,Thu,10,2,yes,edu,yes,0,name,0.26,0,no,no,no,no,no,no,NA,ord,no
14,61,Thu,10,5,yes,edu,yes,0,name,0.06,1,no,no,no,no,no,no,NA,ord,no
14,62,Thu,8,1,yes,edu,yes,0,name,0.13,0,no,no,no,no,no,no,NA,ord,no
14,63,Wed,18,38,yes,edu,yes,0,name,0.22,1,no,no,no,no,no,no,NA,ord,no
14,64,Wed,18,3,no,edu,yes,0,name,0.14,0,no,no,no,no,no,no,NA,list,no
14,65,Wed,16,1,yes,edu,yes,0,empty,0.25,0,no,no,no,no,no,no,NA,ord,no
14,66,Wed,11,41,yes,com,no,0,name,0.23,2,no,no,no,no,no,no,19,ord,no
14,67,Wed,13,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
14,68,Wed,11,1,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,ord,no
14,69,Wed,10,2,yes,edu,yes,0,name,0,0,no,no,no,no,no,no,NA,list,no
14,70,Wed,10,1,yes,edu,yes,0,empty,0,0,no,no,no,no,no,no,NA,ord,no
14,71,Wed,10,1,yes,edu,yes,0,name,0.21,0,no,no,no,no,no,no,NA,list,no
14,72,Wed,10,1,yes,edu,yes,0,name,0.22,1,no,no,no,no,no,no,NA,list,no
14,73,Wed,9,3,yes,edu,yes,0,name,0.38,2,no,no,no,no,no,no,NA,list,no
14,74,Wed,8,81,yes,edu,yes,0,name,0.21,1,no,no,no,no,no,no,NA,list,no
14,75,Wed,11,14,no,com,no,0,name,0.11,1,no,no,no,no,no,yes,32,com,yes
14,76,Tue,18,2,yes,com,no,0,name,0.06,0,no,no,no,no,no,no,NA,ord,no
14,77,Tue,16,1,yes,edu,yes,0,name,0.04,0,no,no,no,no,no,no,NA,ord,no
14,78,Tue,15,29,yes,edu,yes,0,name,0.21,2,no,no,no,no,no,no,NA,list,no
14,79,Tue,15,2,yes,edu,yes,0,name,0.33,1,no,no,no,no,no,no,NA,list,no
14,80,Tue,11,2,yes,edu,yes,0,name,0.36,1,no,no,no,no,no,no,NA,ord,no
14,81,Tue,11,153,yes,edu,yes,0,name,0.16,2,no,yes,no,no,no,no,NA,list,no
14,82,Tue,10,52,yes,edu,yes,0,name,0.14,0,no,no,no,no,no,no,NA,ord,no
14,83,Tue,10,1,yes,edu,yes,0,name,1,0,no,no,no,no,no,no,NA,ord,no
14,84,Mon,17,1,yes,edu,yes,0,name,0.32,0,no,no,no,no,no,no,NA,list,no
14,85,Mon,15,2,yes,edu,yes,0,name,0.16,0,no,no,no,no,no,no,NA,list,no
14,86,Mon,13,2,yes,edu,yes,0,name,0.09,1,no,no,no,no,no,no,NA,list,no
14,87,Mon,12,55,yes,edu,yes,0,name,0.07,2,no,no,no,no,no,no,NA,ord,no
14,88,Mon,9,239,yes,edu,yes,0,name,0.1,1,no,no,no,no,no,no,NA,list,no
14,89,Mon,9,5,yes,edu,yes,0,name,0.55,0,no,no,no,no,no,no,NA,ord,no
14,90,Mon,8,1,yes,edu,yes,0,name,0.29,1,no,no,no,no,no,no,NA,ord,no
14,91,Mon,6,1,yes,edu,yes,0,name,0.24,1,no,no,no,no,no,no,NA,list,no
15,1,Sat,9,104,yes,com,no,0,name,0.272727272727273,0,no,no,no,no,no,no,53,list,no
15,2,Tue,20,4,no,com,no,0,empty,0.037037037037037,1,no,no,no,no,no,no,59,com,yes
15,3,Wed,3,110,yes,com,no,0,name,0.273,0,no,no,no,no,no,no,66,list,no
15,4,Wed,8,19,no,com,no,10,name,0,1,yes,no,no,no,no,yes,98,com,yes
15,5,Thu,8,5,no,com,no,0,single,0,1,no,yes,no,no,no,yes,99,com,yes
15,6,Thu,9,7,no,com,no,0,empty,0.134615384615385,17,yes,no,no,no,no,yes,96,com,yes
15,7,Thu,15,4,no,com,no,0,single,0,0,no,no,no,no,no,no,98,com,yes
15,8,Thu,19,5,no,com,no,3,name,0,3,no,no,yes,no,no,yes,95,com,yes
15,9,Thu,19,26,yes,com,no,0,name,0.276595744680851,0,no,no,no,no,no,yes,65,com,yes
15,10,Thu,22,4,no,lt,no,0,empty,1,0,no,no,no,no,no,yes,87,com,yes
15,11,Fri,21,7,no,com,no,0,empty,0.166666666666667,15,no,yes,no,no,no,yes,94,com,yes
15,12,Sat,1,3,no,com,no,0,empty,0.1,6,no,no,yes,no,no,yes,92,com,yes
15,13,Sat,19,2,no,com,no,0,empty,0,2,no,no,no,no,no,no,74,com,yes
15,14,Sat,21,9,no,com,no,0,single,0.114285714285714,2,no,no,no,no,no,yes,99,com,yes
15,15,Sun,16,34,no,com,no,0,name,0.363636363636364,0,no,no,no,no,no,yes,85,com,yes
15,16,Sun,9,7,no,net,no,0,empty,0.833333333333333,2,yes,no,no,no,no,yes,99,com,yes
15,17,Sun,21,3,no,com,no,0,empty,0.12,1,no,no,no,no,no,no,64,com,yes
15,18,Tue,17,9,no,com,no,0,single,0,1,no,no,no,no,no,yes,99,com,yes
15,19,Wed,6,5,no,kr,no,0,single,0.114285714285714,1,yes,no,no,no,no,yes,93,com,yes
15,20,Wed,9,7,no,com,no,0,empty,0.571428571428571,14,no,yes,no,no,no,yes,94,com,yes
15,21,Sun,14,13,no,com,no,0,empty,0.2,0,no,no,no,no,no,no,47,com,yes
15,22,Sun,19,4,no,com,no,0,empty,0.0333333333333333,1,no,no,no,no,no,no,61,com,yes
15,23,Wed,14,4,no,com,no,2,name,0.166666666666667,1,no,no,no,no,no,yes,89,com,yes
15,24,Wed,16,7,no,net,no,0,empty,0.875,2,no,no,no,no,no,yes,94,com,yes
15,25,Thu,3,3,no,com,no,0,empty,0.04,1,no,no,no,no,no,yes,88,com,yes
15,26,Thu,4,3,no,com,no,7,name,0.0333333333333333,3,no,no,no,no,no,no,92,com,yes
15,27,Thu,6,14,yes,com,no,0,empty,0.133333333333333,2,no,no,no,no,no,yes,83,news,no
